target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
node,['rust'],15,pbsa,0.58679,0.64586,0.58565,0.24531
node,['tensorflow'],15,pbsa,0.56695,0.39959,0.8151,0.23945
node,['tomcat'],15,pbsa,0.57508,0.51324,0.70336,0.22909
node,['vscode'],15,pbsa,0.56503,0.39592,0.81737,0.23874
node,['wp-calypso'],15,pbsa,0.56867,0.40364,0.81109,0.23792
nova,['ansible'],15,pbsa,0.6413,0.5597,0.7619,0.33504
nova,['brackets'],15,pbsa,0.64201,0.55835,0.7638,0.33561
nova,['broadleaf'],15,pbsa,0.62806,0.51463,0.79291,0.32464
nova,['camel'],15,pbsa,0.63713,0.58948,0.72609,0.32779
nova,['corefx'],15,pbsa,0.62983,0.53612,0.77404,0.32713
nova,['django'],15,pbsa,0.62587,0.53379,0.7713,0.32468
nova,['elasticsearch'],15,pbsa,0.63882,0.60985,0.7072,0.3275
nova,['fabric'],15,pbsa,0.65251,0.58767,0.74681,0.34449
nova,['googleflutter'],15,pbsa,0.62885,0.53644,0.77203,0.32515
nova,['homebrew'],15,pbsa,0.63046,0.53657,0.77365,0.32699
nova,['jgroups'],15,pbsa,0.65222,0.6153,0.71925,0.34468
nova,['neutron'],15,pbsa,0.63502,0.54515,0.7699,0.33077
nova,['node'],15,pbsa,0.58694,0.48164,0.79388,0.30194
nova,['nova'],15,pbsa,0.62852,0.53568,0.77322,0.32592
nova,['npm'],15,pbsa,0.65908,0.59929,0.74142,0.34963
nova,['panda'],15,pbsa,0.65413,0.5782,0.75876,0.34792
nova,['pytorch'],15,pbsa,0.63315,0.54415,0.76775,0.32726
nova,['rails'],15,pbsa,0.62032,0.70087,0.59075,0.30447
nova,['rust'],15,pbsa,0.64411,0.67108,0.6409,0.31824
nova,['tensorflow'],15,pbsa,0.62828,0.53559,0.77232,0.32481
nova,['tomcat'],15,pbsa,0.65822,0.61572,0.72779,0.35211
nova,['vscode'],15,pbsa,0.62661,0.53232,0.77386,0.3235
nova,['wp-calypso'],15,pbsa,0.62749,0.53351,0.77365,0.32461
npm,['ansible'],15,pbsa,0.54196,0.45064,0.7172,0.17919
npm,['brackets'],15,pbsa,0.53302,0.38744,0.78051,0.18619
npm,['broadleaf'],15,pbsa,0.52183,0.37033,0.78973,0.18397
npm,['camel'],15,pbsa,0.56256,0.52136,0.68144,0.2201
npm,['corefx'],15,pbsa,0.5402,0.39659,0.78028,0.19345
npm,['django'],15,pbsa,0.5568,0.4681,0.70616,0.18957
npm,['elasticsearch'],15,pbsa,0.54531,0.40613,0.78178,0.20402
npm,['fabric'],15,pbsa,0.54665,0.40293,0.78169,0.20051
npm,['googleflutter'],15,pbsa,0.53278,0.37092,0.8006,0.19154
npm,['homebrew'],15,pbsa,0.523,0.3568,0.80082,0.17889
npm,['jgroups'],15,pbsa,0.58276,0.57055,0.64438,0.22498
npm,['neutron'],15,pbsa,0.50068,0.31508,0.82805,0.17072
npm,['node'],15,pbsa,0.53752,0.42273,0.76176,0.2047
npm,['nova'],15,pbsa,0.48804,0.29692,0.83388,0.16038
npm,['npm'],15,pbsa,0.52268,0.35647,0.80058,0.1782
npm,['panda'],15,pbsa,0.46604,0.28012,0.83208,0.14534
npm,['pytorch'],15,pbsa,0.51633,0.34604,0.80468,0.1733
npm,['rails'],15,pbsa,0.55793,0.49724,0.6725,0.18356
npm,['rust'],15,pbsa,0.55389,0.57924,0.59139,0.17722
npm,['tensorflow'],15,pbsa,0.51526,0.34569,0.80251,0.17183
npm,['tomcat'],15,pbsa,0.50202,0.42869,0.70993,0.16716
npm,['vscode'],15,pbsa,0.51947,0.35945,0.78873,0.16841
npm,['wp-calypso'],15,pbsa,0.5335,0.37581,0.79783,0.1939
panda,['ansible'],15,pbsa,0.67917,0.65848,0.723,0.3891
panda,['brackets'],15,pbsa,0.64912,0.56048,0.77832,0.35207
panda,['broadleaf'],15,pbsa,0.62175,0.52806,0.78661,0.33075
panda,['camel'],15,pbsa,0.59766,0.57332,0.69675,0.28945
panda,['corefx'],15,pbsa,0.61007,0.49152,0.79741,0.30835
panda,['django'],15,pbsa,0.54159,0.53912,0.63589,0.18308
panda,['elasticsearch'],15,pbsa,0.59541,0.4838,0.79892,0.30823
panda,['fabric'],15,pbsa,0.63241,0.54283,0.79505,0.35853
panda,['googleflutter'],15,pbsa,0.60214,0.48281,0.79724,0.30129
panda,['homebrew'],15,pbsa,0.5781,0.43264,0.82419,0.2849
panda,['jgroups'],15,pbsa,0.56536,0.49743,0.73047,0.25633
panda,['neutron'],15,pbsa,0.62105,0.50094,0.80529,0.32463
panda,['node'],15,pbsa,0.63658,0.54851,0.77345,0.33718
panda,['nova'],15,pbsa,0.55564,0.52561,0.64441,0.17659
panda,['npm'],15,pbsa,0.64681,0.58894,0.74441,0.34779
panda,['panda'],15,pbsa,0.57863,0.4334,0.8238,0.28512
panda,['pytorch'],15,pbsa,0.59251,0.4487,0.82979,0.30652
panda,['rails'],15,pbsa,0.60294,0.68,0.57421,0.26659
panda,['rust'],15,pbsa,0.52859,0.83209,0.37371,0.23769
panda,['tensorflow'],15,pbsa,0.58717,0.44857,0.81566,0.28954
panda,['tomcat'],15,pbsa,0.56017,0.66047,0.60642,0.28028
panda,['vscode'],15,pbsa,0.58891,0.46129,0.80429,0.2902
panda,['wp-calypso'],15,pbsa,0.60242,0.47787,0.80246,0.30209
pytorch,['ansible'],15,pbsa,0.61328,0.52035,0.75362,0.28382
pytorch,['brackets'],15,pbsa,0.61554,0.60177,0.69099,0.30771
pytorch,['broadleaf'],15,pbsa,0.62028,0.48746,0.81253,0.31786
pytorch,['camel'],15,pbsa,0.65339,0.60516,0.72961,0.34709
pytorch,['corefx'],15,pbsa,0.61673,0.60826,0.68263,0.30247
pytorch,['django'],15,pbsa,0.6212,0.62799,0.64288,0.28153
pytorch,['elasticsearch'],15,pbsa,0.61203,0.57442,0.682,0.26806
pytorch,['fabric'],15,pbsa,0.65879,0.5567,0.7945,0.365
pytorch,['googleflutter'],15,pbsa,0.6015,0.50997,0.75253,0.26947
pytorch,['homebrew'],15,pbsa,0.57928,0.59401,0.66681,0.28396
pytorch,['jgroups'],15,pbsa,0.6269,0.49479,0.81144,0.3273
pytorch,['neutron'],15,pbsa,0.62741,0.54117,0.75694,0.30831
pytorch,['node'],15,pbsa,0.64597,0.60182,0.71513,0.32539
pytorch,['nova'],15,pbsa,0.58508,0.53352,0.69277,0.24177
pytorch,['npm'],15,pbsa,0.61952,0.49559,0.79777,0.31423
pytorch,['panda'],15,pbsa,0.61312,0.46803,0.81948,0.31292
pytorch,['pytorch'],15,pbsa,0.62344,0.50398,0.80705,0.32241
pytorch,['rails'],15,pbsa,0.59407,0.6411,0.59886,0.25655
pytorch,['rust'],15,pbsa,0.52334,0.80909,0.39341,0.21845
pytorch,['tensorflow'],15,pbsa,0.63825,0.58717,0.72706,0.31716
pytorch,['tomcat'],15,pbsa,0.63073,0.49372,0.82316,0.34146
pytorch,['vscode'],15,pbsa,0.61062,0.68564,0.58593,0.27876
pytorch,['wp-calypso'],15,pbsa,0.65843,0.6095,0.74037,0.35438
rails,['ansible'],15,pbsa,0.48,0.30486,0.81966,0.15548
rails,['brackets'],15,pbsa,0.47992,0.30475,0.81973,0.15548
rails,['broadleaf'],15,pbsa,0.47987,0.30472,0.81962,0.15528
rails,['camel'],15,pbsa,0.44238,0.26634,0.84959,0.15223
rails,['corefx'],15,pbsa,0.47998,0.30484,0.81972,0.15555
rails,['django'],15,pbsa,0.52688,0.37178,0.78828,0.18332
rails,['elasticsearch'],15,pbsa,0.47988,0.30471,0.81971,0.1554
rails,['fabric'],15,pbsa,0.47979,0.30465,0.81967,0.15527
rails,['googleflutter'],15,pbsa,0.47985,0.30468,0.81981,0.15552
rails,['homebrew'],15,pbsa,0.47996,0.30481,0.81972,0.15552
rails,['jgroups'],15,pbsa,0.57019,0.51123,0.69957,0.22866
rails,['neutron'],15,pbsa,0.48001,0.30488,0.81973,0.15561
rails,['node'],15,pbsa,0.47997,0.30481,0.81975,0.15558
rails,['nova'],15,pbsa,0.47983,0.30466,0.81979,0.15548
rails,['npm'],15,pbsa,0.47995,0.30479,0.81974,0.15555
rails,['panda'],15,pbsa,0.4799,0.30475,0.81977,0.15554
rails,['pytorch'],15,pbsa,0.47972,0.30454,0.81958,0.15496
rails,['rails'],15,pbsa,0.4799,0.30474,0.81979,0.15555
rails,['rust'],15,pbsa,0.47996,0.30481,0.81968,0.15545
rails,['tensorflow'],15,pbsa,0.47994,0.30477,0.81977,0.15556
rails,['tomcat'],15,pbsa,0.52369,0.37005,0.79867,0.19754
rails,['vscode'],15,pbsa,0.47992,0.30475,0.81978,0.15556
rails,['wp-calypso'],15,pbsa,0.47992,0.30477,0.8197,0.15545
rust,['ansible'],15,pbsa,0.57655,0.43312,0.82571,0.29709
rust,['brackets'],15,pbsa,0.56268,0.41682,0.83554,0.29676
rust,['broadleaf'],15,pbsa,0.53211,0.35483,0.86443,0.26911
rust,['camel'],15,pbsa,0.53019,0.38498,0.85714,0.29833
rust,['corefx'],15,pbsa,0.58463,0.44514,0.81418,0.28982
rust,['django'],15,pbsa,0.53025,0.37051,0.86911,0.29279
rust,['elasticsearch'],15,pbsa,0.54618,0.37847,0.85819,0.28143
rust,['fabric'],15,pbsa,0.56208,0.40047,0.84824,0.28953
rust,['googleflutter'],15,pbsa,0.58461,0.44506,0.81402,0.2894
rust,['homebrew'],15,pbsa,0.58588,0.44666,0.8141,0.29116
rust,['jgroups'],15,pbsa,0.57917,0.44044,0.83209,0.3123
rust,['neutron'],15,pbsa,0.55399,0.38798,0.84339,0.27133
rust,['node'],15,pbsa,0.54967,0.4065,0.81607,0.26128
rust,['nova'],15,pbsa,0.56508,0.42755,0.7922,0.24717
rust,['npm'],15,pbsa,0.53588,0.34341,0.85817,0.24392
rust,['panda'],15,pbsa,0.46586,0.29843,0.90156,0.26571
rust,['pytorch'],15,pbsa,0.58498,0.44482,0.8164,0.29271
rust,['rails'],15,pbsa,0.58029,0.5033,0.73585,0.26588
rust,['rust'],15,pbsa,0.58597,0.4467,0.81427,0.29143
rust,['tensorflow'],15,pbsa,0.58473,0.44536,0.81401,0.28975
rust,['tomcat'],15,pbsa,0.55165,0.39771,0.85389,0.29904
rust,['vscode'],15,pbsa,0.58488,0.44553,0.81405,0.28998
rust,['wp-calypso'],15,pbsa,0.58613,0.44695,0.81399,0.29125
tensorflow,['ansible'],15,pbsa,0.67953,0.63529,0.73799,0.38068
tensorflow,['brackets'],15,pbsa,0.63671,0.5487,0.76115,0.32333
tensorflow,['broadleaf'],15,pbsa,0.65646,0.60024,0.7419,0.35315
tensorflow,['camel'],15,pbsa,0.64973,0.57521,0.75508,0.34273
tensorflow,['corefx'],15,pbsa,0.65061,0.62515,0.70111,0.33606
tensorflow,['django'],15,pbsa,0.61179,0.61958,0.65868,0.29478
tensorflow,['elasticsearch'],15,pbsa,0.61181,0.5422,0.73917,0.3003
tensorflow,['fabric'],15,pbsa,0.64329,0.61448,0.71207,0.34065
tensorflow,['googleflutter'],15,pbsa,0.65123,0.56588,0.76248,0.33755
tensorflow,['homebrew'],15,pbsa,0.63231,0.51858,0.78326,0.31603
tensorflow,['jgroups'],15,pbsa,0.63672,0.5563,0.75406,0.32385
tensorflow,['neutron'],15,pbsa,0.63102,0.59041,0.7214,0.32827
tensorflow,['node'],15,pbsa,0.60284,0.6071,0.64497,0.26455
tensorflow,['nova'],15,pbsa,0.63157,0.57781,0.72544,0.31571
tensorflow,['npm'],15,pbsa,0.60956,0.55916,0.72109,0.30074
tensorflow,['panda'],15,pbsa,0.60092,0.57977,0.68608,0.28621
tensorflow,['pytorch'],15,pbsa,0.62178,0.49826,0.7975,0.31204
tensorflow,['rails'],15,pbsa,0.59301,0.62187,0.63463,0.27314
tensorflow,['rust'],15,pbsa,0.63345,0.69421,0.62907,0.3333
tensorflow,['tensorflow'],15,pbsa,0.63077,0.51647,0.78309,0.3138
tensorflow,['tomcat'],15,pbsa,0.62551,0.63234,0.66377,0.31047
tensorflow,['vscode'],15,pbsa,0.66758,0.61662,0.73528,0.35659
tensorflow,['wp-calypso'],15,pbsa,0.6654,0.57491,0.77923,0.36508
tomcat,['ansible'],15,pbsa,0.52883,0.36193,0.82133,0.209
tomcat,['brackets'],15,pbsa,0.52022,0.34569,0.83174,0.20653
tomcat,['broadleaf'],15,pbsa,0.51489,0.34272,0.83453,0.2068
tomcat,['camel'],15,pbsa,0.55735,0.3948,0.83519,0.25716
tomcat,['corefx'],15,pbsa,0.52743,0.35769,0.82492,0.20906
tomcat,['django'],15,pbsa,0.56182,0.42181,0.7823,0.22683
tomcat,['elasticsearch'],15,pbsa,0.54084,0.38525,0.80961,0.2198
tomcat,['fabric'],15,pbsa,0.53772,0.3764,0.81462,0.21497
tomcat,['googleflutter'],15,pbsa,0.52743,0.35769,0.82492,0.20906
tomcat,['homebrew'],15,pbsa,0.52743,0.35769,0.82492,0.20906
tomcat,['jgroups'],15,pbsa,0.58701,0.53297,0.70069,0.2511
tomcat,['neutron'],15,pbsa,0.52351,0.35015,0.8308,0.20951
tomcat,['node'],15,pbsa,0.54904,0.39297,0.81628,0.23374
tomcat,['nova'],15,pbsa,0.51161,0.33087,0.84316,0.2065
tomcat,['npm'],15,pbsa,0.55926,0.41906,0.79326,0.23166
tomcat,['panda'],15,pbsa,0.50451,0.31951,0.85082,0.20621
tomcat,['pytorch'],15,pbsa,0.52783,0.35862,0.82386,0.20871
tomcat,['rails'],15,pbsa,0.55751,0.46858,0.72108,0.20572
tomcat,['rust'],15,pbsa,0.55324,0.48125,0.70399,0.19801
tomcat,['tensorflow'],15,pbsa,0.52743,0.35769,0.82492,0.20906
tomcat,['tomcat'],15,pbsa,0.52743,0.35769,0.82492,0.20906
tomcat,['vscode'],15,pbsa,0.52743,0.35769,0.82492,0.20906
tomcat,['wp-calypso'],15,pbsa,0.52743,0.35769,0.82492,0.20906
vscode,['ansible'],15,pbsa,0.60767,0.49633,0.83804,0.38102
vscode,['brackets'],15,pbsa,0.58875,0.4869,0.82949,0.3637
vscode,['broadleaf'],15,pbsa,0.5716,0.46094,0.78234,0.28109
vscode,['camel'],15,pbsa,0.57215,0.43464,0.82577,0.30656
vscode,['corefx'],15,pbsa,0.58658,0.44106,0.87141,0.36909
vscode,['django'],15,pbsa,0.5599,0.48949,0.76156,0.29125
vscode,['elasticsearch'],15,pbsa,0.49302,0.2911,0.87568,0.21927
vscode,['fabric'],15,pbsa,0.62101,0.48521,0.87956,0.41969
vscode,['googleflutter'],15,pbsa,0.45481,0.22836,0.93478,0.24037
vscode,['homebrew'],15,pbsa,0.58864,0.39812,0.88964,0.34056
vscode,['jgroups'],15,pbsa,0.58757,0.47644,0.85541,0.39148
vscode,['neutron'],15,pbsa,0.56884,0.45102,0.85965,0.3721
vscode,['node'],15,pbsa,0.53394,0.42323,0.82885,0.31447
vscode,['nova'],15,pbsa,0.49892,0.31949,0.90346,0.30338
vscode,['npm'],15,pbsa,0.5535,0.38955,0.86642,0.31286
vscode,['panda'],15,pbsa,0.60076,0.49955,0.83755,0.38313
vscode,['pytorch'],15,pbsa,0.57392,0.40543,0.88051,0.34615
vscode,['rails'],15,pbsa,0.49285,0.35447,0.85239,0.27454
vscode,['rust'],15,pbsa,0.56994,0.41237,0.8817,0.35885
vscode,['tensorflow'],15,pbsa,0.55258,0.46807,0.74611,0.23839
vscode,['tomcat'],15,pbsa,0.56397,0.49328,0.78448,0.32809
vscode,['vscode'],15,pbsa,0.58873,0.39838,0.88926,0.34024
vscode,['wp-calypso'],15,pbsa,0.55831,0.39121,0.8562,0.29825
wp-calypso,['ansible'],15,pbsa,0.57837,0.43494,0.79856,0.24858
wp-calypso,['brackets'],15,pbsa,0.56583,0.50875,0.66061,0.19214
wp-calypso,['broadleaf'],15,pbsa,0.57683,0.42599,0.79614,0.25468
wp-calypso,['camel'],15,pbsa,0.60453,0.52444,0.7186,0.25121
wp-calypso,['corefx'],15,pbsa,0.54022,0.3691,0.8509,0.24321
wp-calypso,['django'],15,pbsa,0.55769,0.51552,0.62418,0.16122
wp-calypso,['elasticsearch'],15,pbsa,0.58796,0.47868,0.7661,0.25158
wp-calypso,['fabric'],15,pbsa,0.58806,0.49018,0.74353,0.24704
wp-calypso,['googleflutter'],15,pbsa,0.54822,0.39632,0.81531,0.22704
wp-calypso,['homebrew'],15,pbsa,0.57526,0.44825,0.79329,0.2557
wp-calypso,['jgroups'],15,pbsa,0.53961,0.36536,0.83445,0.23365
wp-calypso,['neutron'],15,pbsa,0.57984,0.51141,0.67174,0.20844
wp-calypso,['node'],15,pbsa,0.57551,0.44002,0.76571,0.24353
wp-calypso,['nova'],15,pbsa,0.57297,0.46834,0.71584,0.21361
wp-calypso,['npm'],15,pbsa,0.55152,0.40189,0.79565,0.21569
wp-calypso,['panda'],15,pbsa,0.54063,0.41299,0.75541,0.21215
wp-calypso,['pytorch'],15,pbsa,0.57466,0.43523,0.80736,0.25191
wp-calypso,['rails'],15,pbsa,0.57425,0.48911,0.69787,0.20539
wp-calypso,['rust'],15,pbsa,0.53555,0.64992,0.49821,0.14891
wp-calypso,['tensorflow'],15,pbsa,0.59569,0.45926,0.81516,0.2895
wp-calypso,['tomcat'],15,pbsa,0.57516,0.43292,0.77268,0.24383
wp-calypso,['vscode'],15,pbsa,0.59082,0.51794,0.71978,0.2402
wp-calypso,['wp-calypso'],15,pbsa,0.57681,0.45193,0.79143,0.25709
